Categoría,Marca,Franquicia,MLA,Full Price,Final Price,Markdown %,Cuotas,Talles,URL,Fecha,Nombre Producto
Running,Adidas,RUNFALCON,2584485572,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2584485572-zapatillas-adidas-running-runfalcon-5-hombre-gris-jq6959-_JM?searchVariation=187256810704#polycard_client=search-desktop&searchVariation=187256810704&search_layout=grid&position=19&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Hombre Gris Jq6959
Running,Adidas,DURAMO SL,2584217086,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2584217086-zapatillas-adidas-running-duramo-sl-2-hombre-gris-jp9206-_JM?searchVariation=193184793707#polycard_client=search-desktop&searchVariation=193184793707&search_layout=grid&position=11&type=item&tracking_id=e4029a51-6873-47cb-b0df-c28f99c8f93c,2026-03-13,Zapatillas adidas Running Duramo Sl 2 Hombre Gris Jp9206
Running,Adidas,GALAXY,2506621720,$ 109.999,$ 109.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2506621720-zapatillas-de-running-galaxy-7-jq2608-adidas-_JM?searchVariation=192349155329#polycard_client=search-desktop&searchVariation=192349155329&search_layout=grid&position=14&type=item&tracking_id=3382546c-ae9a-4501-be11-20ba3fa1235c,2026-03-13,Zapatillas De Running Galaxy 7 Jq2608 adidas
Running,Adidas,RESPONSE,2584068022,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2584068022-zapatillas-adidas-running-response-2-unisex-azul-kj1739-_JM?searchVariation=193194359239#polycard_client=search-desktop&searchVariation=193194359239&search_layout=grid&position=11&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Unisex Azul Kj1739
Running,Adidas,RUNFALCON,2622353544,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2622353544-zapatillas-adidas-running-runfalcon-5-hombre-verde-jq6975-_JM?searchVariation=193686871467#polycard_client=search-desktop&searchVariation=193686871467&search_layout=grid&position=22&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Hombre Verde Jq6975
Running,Adidas,GALAXY,2584460136,$ 109.999,$ 109.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-2584460136-zapatillas-adidas-running-galaxy-7-mujer-blanco-jq2610-_JM?searchVariation=193185410363#polycard_client=search-desktop&searchVariation=193185410363&search_layout=grid&position=16&type=item&tracking_id=3382546c-ae9a-4501-be11-20ba3fa1235c,2026-03-13,Zapatillas adidas Running Galaxy 7 Mujer Blanco Jq2610
Running,Adidas,RESPONSE,1587536321,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1587536321-zapatillas-adidas-running-response-2-unisex-negro-kj1736-_JM?searchVariation=193183176439#polycard_client=search-desktop&searchVariation=193183176439&search_layout=grid&position=1&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Unisex Negro Kj1736
Running,Adidas,RESPONSE,1599024179,$ 129.999,$ 129.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1599024179-zapatillas-adidas-running-response-2-hombre-negro-kj1755-_JM?searchVariation=193686807985#polycard_client=search-desktop&searchVariation=193686807985&search_layout=grid&position=4&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Hombre Negro Kj1755
Running,Adidas,RESPONSE,1598963201,$ 149.999,$ 149.999,0.0%,3,6,https://articulo.mercadolibre.com.ar/MLA-1598963201-zapatillas-adidas-golf-tech-response-sl-30-hombre-gv6894-_JM?searchVariation=187664166912#polycard_client=search-desktop&searchVariation=187664166912&search_layout=grid&position=15&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Golf Tech Response Sl 3.0 Hombre Gv6894
Running,Adidas,RESPONSE,1587583585,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1587583585-zapatillas-adidas-running-response-2-unisex-azul-kj1744-_JM?searchVariation=187255322408#polycard_client=search-desktop&searchVariation=187255322408&search_layout=grid&position=16&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Unisex Azul Kj1744
Running,Adidas,RESPONSE,2623307914,$ 149.999,$ 149.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2623307914-zapatillas-adidas-golf-tech-response-sl-30-hombre-gv6896-_JM?searchVariation=187664205134#polycard_client=search-desktop&searchVariation=187664205134&search_layout=grid&position=17&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Golf Tech Response Sl 3.0 Hombre Gv6896
Running,Adidas,RESPONSE,1599072757,$ 129.999,$ 129.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1599072757-zapatillas-adidas-running-response-2-hombre-gris-kj1754-_JM?searchVariation=193686402109#polycard_client=search-desktop&searchVariation=193686402109&search_layout=grid&position=19&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Hombre Gris Kj1754
Running,Adidas,RESPONSE,1598962853,$ 129.999,$ 129.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1598962853-zapatillas-adidas-running-response-2-hombre-rojo-kj1752-_JM?searchVariation=193686376215#polycard_client=search-desktop&searchVariation=193686376215&search_layout=grid&position=20&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Hombre Rojo Kj1752
Running,Adidas,GALAXY,2506684568,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2506684568-zapatillas-de-running-galaxy-7-jq2623-adidas-_JM?searchVariation=192349096797#polycard_client=search-desktop&searchVariation=192349096797&search_layout=grid&position=13&type=item&tracking_id=3382546c-ae9a-4501-be11-20ba3fa1235c,2026-03-13,Zapatillas De Running Galaxy 7 Jq2623 adidas
Running,Nike,DOWNSHIFTER,1506770339,$ 144.999,$ 131.949,9.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1506770339-zapatillas-nike-downshifter-13-para-hombre-fd6454-012-_JM?searchVariation=184017565406#polycard_client=search-desktop&searchVariation=184017565406&search_layout=grid&position=4&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Nike Downshifter 13 Para Hombre Fd6454-012
Running,Nike,DOWNSHIFTER,1529593259,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1529593259-zapatillas-nike-downshifter-13-para-mujer-blanco-105-_JM?searchVariation=190593793021#polycard_client=search-desktop&searchVariation=190593793021&search_layout=grid&position=10&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Nike Downshifter 13 Para Mujer Blanco 105
Running,Nike,DOWNSHIFTER,2136522108,$ 144.999,$ 144.999,0.0%,6,7,https://articulo.mercadolibre.com.ar/MLA-2136522108-zapatillas-nike-downshifter-13-para-hombre-fd6454-011-_JM?searchVariation=184017502248#polycard_client=search-desktop&searchVariation=184017502248&search_layout=grid&position=11&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Nike Downshifter 13 Para Hombre Fd6454-011
Running,Nike,DOWNSHIFTER,1471368565,$ 144.999,$ 108.749,25.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1471368565-zapatillas-para-mujer-nike-downshifter-13-negro-003-_JM?searchVariation=186726710965#polycard_client=search-desktop&searchVariation=186726710965&search_layout=grid&position=15&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Mujer Nike Downshifter 13 Negro 003
Running,Nike,DOWNSHIFTER,1506821197,$ 144.999,$ 111.095,23.4%,3,2,https://articulo.mercadolibre.com.ar/MLA-1506821197-zapatillas-nike-downshifter-13-para-mujer-fd6476-401-_JM?searchVariation=188601444885#polycard_client=search-desktop&searchVariation=188601444885&search_layout=grid&position=16&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Nike Downshifter 13 Para Mujer Fd6476-401
Running,Adidas,DURAMO SL,1989131648,$ 99.999,$ 99.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1989131648-zapatillas-adidas-running-duramo-sl-2-mujer-blanco-ih8226-_JM?searchVariation=186615765437#polycard_client=search-desktop&searchVariation=186615765437&search_layout=grid&position=19&type=item&tracking_id=e4029a51-6873-47cb-b0df-c28f99c8f93c,2026-03-13,Zapatillas adidas Running Duramo Sl 2 Mujer Blanco Ih8226
Running,Adidas,RUNFALCON,1587583367,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1587583367-zapatillas-adidas-running-runfalcon-5-mujer-blanco-jq9401-_JM?searchVariation=187255320752#polycard_client=search-desktop&searchVariation=187255320752&search_layout=grid&position=15&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Mujer Blanco Jq9401
Running,Adidas,RUNFALCON,2584204796,$ 109.999,$ 109.999,0.0%,3,10,https://articulo.mercadolibre.com.ar/MLA-2584204796-zapatillas-adidas-running-runfalcon-5-mujer-blanco-jq9402-_JM?searchVariation=193184946779#polycard_client=search-desktop&searchVariation=193184946779&search_layout=grid&position=29&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Mujer Blanco Jq9402
Running,Adidas,RUNFALCON,2584140416,$ 119.999,$ 119.999,0.0%,3,6,https://articulo.mercadolibre.com.ar/MLA-2584140416-zapatillas-adidas-running-runfalcon-5-mujer-verde-jq6970-_JM?searchVariation=193184806181#polycard_client=search-desktop&searchVariation=193184806181&search_layout=grid&position=33&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Mujer Verde Jq6970
Sportswear,Nike,"COURT ""VISION""",1396762921,$ 159.999,$ 159.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1396762921-zapatillas-de-mujer-nike-court-vision-low-next-nature-blanco-_JM?searchVariation=180774831661#polycard_client=search-desktop&searchVariation=180774831661&search_layout=grid&position=14&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas De Mujer Nike Court Vision Low Next Nature Blanco
Sportswear,Nike,"COURT ""VISION""",1396685395,$ 159.999,$ 159.999,0.0%,9,12,https://articulo.mercadolibre.com.ar/MLA-1396685395-zapatillas-para-mujer-nike-court-vision-low-next-nature-_JM?searchVariation=180774733353#polycard_client=search-desktop&searchVariation=180774733353&search_layout=grid&position=15&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Para Mujer Nike Court Vision Low Next Nature
Sportswear,Nike,"COURT ""VISION""",1396749757,$ 159.999,$ 159.999,0.0%,9,4,https://articulo.mercadolibre.com.ar/MLA-1396749757-zapatillas-de-mujer-nike-court-vision-low-next-nature-_JM?searchVariation=179294020926#polycard_client=search-desktop&searchVariation=179294020926&search_layout=grid&position=16&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas De Mujer Nike Court Vision Low Next Nature
Running,Nike,REVOLUTION,1451884833,$ 109.999,$ 86.078,21.7%,3,2,https://articulo.mercadolibre.com.ar/MLA-1451884833-zapatillas-de-running-nike-revolution-7-hombre-negro-_JM?searchVariation=181763703290#polycard_client=search-desktop&searchVariation=181763703290&search_layout=grid&position=12&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas De Running Nike Revolution 7 Hombre Negro
Running,Nike,REVOLUTION,1676553666,$ 109.999,$ 87.999,20.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1676553666-zapatillas-para-mujer-nike-revolution-negro-_JM?searchVariation=179866369428#polycard_client=search-desktop&searchVariation=179866369428&search_layout=grid&position=13&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Para Mujer Nike Revolution Negro
Running,Nike,REVOLUTION,2053576126,$ 119.999,$ 97.745,18.5%,6,2,https://articulo.mercadolibre.com.ar/MLA-2053576126-zapatillas-nike-revolution-8-para-hombre-hj9198-301-_JM?searchVariation=183366394824#polycard_client=search-desktop&searchVariation=183366394824&search_layout=grid&position=14&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Nike Revolution 8 Para Hombre Hj9198-301
Running,Nike,REVOLUTION,1451931877,$ 109.999,$ 76.999,30.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1451931877-zapatillas-para-mujer-nike-revolution-7-rosa-_JM?searchVariation=181763695658#polycard_client=search-desktop&searchVariation=181763695658&search_layout=grid&position=15&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Para Mujer Nike Revolution 7 Rosa
Sportswear,Nike,"COURT ""SHOT""",2155503860,$ 164.999,$ 103.424,37.3%,3,,https://articulo.mercadolibre.com.ar/MLA-2155503860-zapatillas-nike-court-shot-para-hombre-ib2316-600-_JM?searchVariation=188792587205#polycard_client=search-desktop&searchVariation=188792587205&search_layout=grid&position=4&type=item&tracking_id=c322162e-37d2-49ea-aba7-a2b316c77bae,2026-03-13,Zapatillas Nike Court Shot Para Hombre Ib2316-600
Sportswear,Nike,CHARGE,2037045848,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2037045848-zapatillas-para-hombre-nike-charge-canvas-blanco-_JM?searchVariation=183216092724#polycard_client=search-desktop&searchVariation=183216092724&search_layout=grid&position=5&type=item&tracking_id=3efb77fb-7114-48f3-9125-4a8071195658,2026-03-13,Zapatillas Para Hombre Nike Charge Canvas Blanco
Running,Nike,QUEST,2135787034,$ 184.999,$ 184.999,0.0%,6,4,https://articulo.mercadolibre.com.ar/MLA-2135787034-zapatillas-nike-quest-6-para-hombre-fd6033-006-_JM?searchVariation=184017553238#polycard_client=search-desktop&searchVariation=184017553238&search_layout=grid&position=4&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 6 Para Hombre Fd6033-006
Running,Nike,QUEST,2210974748,$ 174.999,$ 111.205,36.5%,6,3,https://articulo.mercadolibre.com.ar/MLA-2210974748-zapatillas-nike-quest-5-para-hombre-gris-010-_JM?searchVariation=189357105717#polycard_client=search-desktop&searchVariation=189357105717&search_layout=grid&position=6&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 5 Para Hombre Gris 010
Sportswear,Nike,KILLSHOT,2269545626,$ 199.999,$ 124.799,37.6%,6,4,https://articulo.mercadolibre.com.ar/MLA-2269545626-zapatillas-nike-killshot-2-para-mujer-blanco-106-_JM?searchVariation=189917600105#polycard_client=search-desktop&searchVariation=189917600105&search_layout=grid&position=11&type=item&tracking_id=64bed752-873d-4a1d-8c5f-5ac7bdf9f955,2026-03-13,Zapatillas Nike Killshot 2 Para Mujer Blanco 106
Sportswear,Nike,FIELD GENERAL,2269532746,$ 179.999,$ 124.500,30.8%,3,,https://articulo.mercadolibre.com.ar/MLA-2269532746-zapatillas-nike-field-general-para-mujer-blanco-101-_JM?searchVariation=184831134966#polycard_client=search-desktop&searchVariation=184831134966&search_layout=grid&position=9&type=item&tracking_id=51222c17-77b5-4f9b-871b-012ac1e90360,2026-03-13,Zapatillas Nike Field General Para Mujer Blanco 101
Sportswear,Nike,"COURT ""VISION""",2155529616,$ 159.999,$ 127.999,20.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-2155529616-zapatillas-nike-court-vision-low-para-hombre-hm9862-002-_JM?searchVariation=188793610755#polycard_client=search-desktop&searchVariation=188793610755&search_layout=grid&position=21&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Nike Court Vision Low Para Hombre Hm9862-002
Running,Adidas,ADISTAR,2622352318,$ 229.999,$ 229.999,0.0%,6,4,https://articulo.mercadolibre.com.ar/MLA-2622352318-zapatillas-adidas-running-adistar-hombre-negro-jp6576-_JM?searchVariation=187663663744#polycard_client=search-desktop&searchVariation=187663663744&search_layout=grid&position=10&type=item&tracking_id=f2a3d2b1-643d-4504-95e6-6d3cb27404fc,2026-03-13,Zapatillas adidas Running Adistar Hombre Negro Jp6576
Running,Adidas,PUREBOOST,1476796887,$ 189.999,$ 132.999,30.0%,6,2,https://articulo.mercadolibre.com.ar/MLA-1476796887-zapatillas-adidas-running-pureboost-5-hombre-negro-if9191-_JM?searchVariation=182905947960#polycard_client=search-desktop&searchVariation=182905947960&search_layout=grid&position=12&type=item&tracking_id=ab3aba29-14a2-4c80-b663-8368618dbc4a,2026-03-13,Zapatillas adidas Running Pureboost 5 Hombre Negro If9191
Running,Nike,WINFLO,2340360978,$ 219.999,$ 219.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2340360978-zapatillas-nike-winflo-11-para-hombre-azul-405-_JM?searchVariation=185319947702#polycard_client=search-desktop&searchVariation=185319947702&search_layout=grid&position=10&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Nike Winflo 11 Para Hombre Azul 405
Running,Nike,WINFLO,1676579556,$ 209.999,$ 125.999,40.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1676579556-zapatillas-para-mujer-nike-winflo-10-gris-_JM?searchVariation=179866348872#polycard_client=search-desktop&searchVariation=179866348872&search_layout=grid&position=13&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Para Mujer Nike Winflo 10 Gris
Running,Nike,DOWNSHIFTER,1470404379,$ 144.999,$ 101.499,30.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-1470404379-zapatillas-para-mujer-nike-downshifter-13-azul-_JM?searchVariation=182715082684#polycard_client=search-desktop&searchVariation=182715082684&search_layout=grid&position=6&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Mujer Nike Downshifter 13 Azul
Running,Nike,QUEST,1506782515,$ 184.999,$ 173.899,6.0%,6,5,https://articulo.mercadolibre.com.ar/MLA-1506782515-zapatillas-nike-quest-6-para-mujer-fd6034-402-_JM?searchVariation=184017511214#polycard_client=search-desktop&searchVariation=184017511214&search_layout=grid&position=7&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 6 Para Mujer Fd6034-402
Running,Nike,QUEST,1396801843,$ 174.999,$ 104.999,40.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1396801843-zapatillas-para-mujer-nike-quest-5-negro-_JM?searchVariation=180785907673#polycard_client=search-desktop&searchVariation=180785907673&search_layout=grid&position=8&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Para Mujer Nike Quest 5 Negro
Running,Nike,DOWNSHIFTER,1529619231,$ 144.999,$ 144.999,0.0%,3,10,https://articulo.mercadolibre.com.ar/MLA-1529619231-zapatillas-nike-downshifter13-para-hombre-azul-406-_JM?searchVariation=185320022368#polycard_client=search-desktop&searchVariation=185320022368&search_layout=grid&position=13&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Nike Downshifter 13 Para Hombre Azul 406
Running,Adidas,RUNFALCON,1476939931,$ 109.999,$ 109.999,0.0%,6,10,https://articulo.mercadolibre.com.ar/MLA-1476939931-zapatillas-de-running-runfalcon-5-ih7759-adidas-_JM?searchVariation=186938504991#polycard_client=search-desktop&searchVariation=186938504991&search_layout=grid&position=2&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas De Running Runfalcon 5 Ih7759 adidas
Running,Adidas,RUNFALCON,2472628124,$ 89.999,$ 89.999,0.0%,6,2,https://articulo.mercadolibre.com.ar/MLA-2472628124-zapatillas-de-running-runfalcon-5-ki6138-adidas-_JM?searchVariation=186426382976#polycard_client=search-desktop&searchVariation=186426382976&search_layout=grid&position=4&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas De Running Runfalcon 5 Ki6138 adidas
Running,Adidas,RUNFALCON,1477050833,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1477050833-zapatillas-adidas-running-runfalcon-5-hombre-negro-ih7758-_JM?searchVariation=186950424053#polycard_client=search-desktop&searchVariation=186950424053&search_layout=grid&position=11&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Hombre Negro Ih7758
Running,Adidas,GALAXY,1477141175,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1477141175-zapatillas-adidas-running-galaxy-7-mujer-negro-id8765-_JM?searchVariation=182915755460#polycard_client=search-desktop&searchVariation=182915755460&search_layout=grid&position=1&type=item&tracking_id=3382546c-ae9a-4501-be11-20ba3fa1235c,2026-03-13,Zapatillas adidas Running Galaxy 7 Mujer Negro Id8765
Running,Adidas,RESPONSE,2583853500,$ 99.999,$ 99.999,0.0%,3,17,https://articulo.mercadolibre.com.ar/MLA-2583853500-zapatillas-adidas-running-response-2-unisex-negro-kj1737-_JM?searchVariation=187255297968#polycard_client=search-desktop&searchVariation=187255297968&search_layout=grid&position=2&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Unisex Negro Kj1737
Running,Adidas,RUNFALCON,1476888067,$ 109.999,$ 109.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476888067-zapatillas-de-running-runfalcon-5-ie8828-adidas-_JM?searchVariation=186938559729#polycard_client=search-desktop&searchVariation=186938559729&search_layout=grid&position=10&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas De Running Runfalcon 5 Ie8828 adidas
Running,Adidas,GALAXY,1488960079,$ 109.999,$ 109.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1488960079-zapatillas-galaxy-6-gw3847-adidas-_JM?searchVariation=183350347540#polycard_client=search-desktop&searchVariation=183350347540&search_layout=grid&position=3&type=item&tracking_id=3382546c-ae9a-4501-be11-20ba3fa1235c,2026-03-13,Zapatillas Galaxy 6 Gw3847 adidas
Running,Adidas,RESPONSE,1576826485,$ 129.999,$ 129.999,0.0%,6,11,https://articulo.mercadolibre.com.ar/MLA-1576826485-zapatillas-adidas-running-response-2-mujer-negro-kj6791-_JM?searchVariation=186891479126#polycard_client=search-desktop&searchVariation=186891479126&search_layout=grid&position=3&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Mujer Negro Kj6791
Sportswear,Adidas,COURT BASE,2623398024,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2623398024-zapatillas-adidas-casual-grand-court-base-hombre-jr4613-_JM?searchVariation=187663680952#polycard_client=search-desktop&searchVariation=187663680952&search_layout=grid&position=1&type=item&tracking_id=74c823b7-c0c4-4205-80cd-47b1a4215a40,2026-03-13,Zapatillas adidas Casual Grand Court Base Hombre Jr4613
Sportswear,Adidas,COURT BASE,2623307424,$ 99.999,$ 99.999,0.0%,3,14,https://articulo.mercadolibre.com.ar/MLA-2623307424-zapatillas-adidas-casual-grand-court-base-hombre-cafe-hq0073-_JM?searchVariation=193686387643#polycard_client=search-desktop&searchVariation=193686387643&search_layout=grid&position=4&type=item&tracking_id=74c823b7-c0c4-4205-80cd-47b1a4215a40,2026-03-13,Zapatillas adidas Casual Grand Court Base Hombre Café Hq0073
Running,Adidas,QUESTAR,1476706321,$ 139.999,$ 139.999,0.0%,3,11,https://articulo.mercadolibre.com.ar/MLA-1476706321-zapatillas-de-running-questar-3-id8738-adidas-_JM?searchVariation=182905901118#polycard_client=search-desktop&searchVariation=182905901118&search_layout=grid&position=1&type=item&tracking_id=e93ac5c4-b24d-46a7-86b2-48770ada117e,2026-03-13,Zapatillas De Running Questar 3 Id8738 adidas
Sportswear,Adidas,COURT BASE,2622327470,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2622327470-zapatillas-adidas-casual-grand-court-base-hombre-hq0082-_JM?searchVariation=193686718373#polycard_client=search-desktop&searchVariation=193686718373&search_layout=grid&position=9&type=item&tracking_id=74c823b7-c0c4-4205-80cd-47b1a4215a40,2026-03-13,Zapatillas adidas Casual Grand Court Base Hombre Hq0082
Running,Adidas,RUNFALCON,1587393597,$ 109.999,$ 109.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1587393597-zapatillas-adidas-running-runfalcon-5-hombre-gris-jq6978-_JM?searchVariation=193180537419#polycard_client=search-desktop&searchVariation=193180537419&search_layout=grid&position=12&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Hombre Gris Jq6978
Sportswear,Adidas,VL COURT 3.0,1476770893,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476770893-zapatillas-vl-court-30-id6285-adidas-_JM?searchVariation=186938515337#polycard_client=search-desktop&searchVariation=186938515337&search_layout=grid&position=1&type=item&tracking_id=a421039c-cf3d-40ec-9823-2b0945a68dd6,2026-03-13,Zapatillas Vl Court 3.0 Id6285 adidas
Sportswear,Adidas,VL COURT 3.0,1476706085,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476706085-zapatillas-vl-court-30-id6286-adidas-_JM?searchVariation=182905898916#polycard_client=search-desktop&searchVariation=182905898916&search_layout=grid&position=2&type=item&tracking_id=a421039c-cf3d-40ec-9823-2b0945a68dd6,2026-03-13,Zapatillas Vl Court 3.0 Id6286 adidas
Running,Adidas,RUNFALCON,1473133047,$ 69.999,$ 69.999,0.0%,0,11,https://articulo.mercadolibre.com.ar/MLA-1473133047-zapatillas-runfalcon-5-kids-ie8598-adidas-_JM?searchVariation=182804216066#polycard_client=search-desktop&searchVariation=182804216066&search_layout=grid&position=13&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas Runfalcon 5 Kids Ie8598 adidas
Running,Adidas,RUNFALCON,1587430773,$ 109.999,$ 109.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1587430773-zapatillas-adidas-running-runfalcon-5-hombre-gris-jq6979-_JM?searchVariation=193180273401#polycard_client=search-desktop&searchVariation=193180273401&search_layout=grid&position=14&type=item&tracking_id=79c2f639-0ae5-4c18-b549-40bab33f4654,2026-03-13,Zapatillas adidas Running Runfalcon 5 Hombre Gris Jq6979
